id,attribute_ids
3da22db7f466e111,14
3dacec2bb4a5d8b2,26
3dbf54871dc715,29
3dcc9d9751eab293,41
3dd6bc6a24f9b422,14
3ddd66f3bdedb4de,14
3de314394d8d87d0,23
3de9f2d44ddc6ca8,29
3def7341c1590f8b,58
3df18b7fe5d5373d,44
3e0232928435dd04,25
3e03655a5603be80,70
3e06c4f3c6e75daa,69
3e135cde34855bd1,23
3e19185538f5164c,58
3e1dbb836830e35f,29
3e1ec4639479f006,25
3e492646479767b2,45
3e4e1f84a9bd9d5f,14
3e5435f297ea346e,14
3e638d327e14c171,58
3e73c3504be5af62,14
3e74607d86c663b8,28
3e7756bc142dcf62,14
3e7c16ce3d563368,45
3e815ed35f7b64a7,70
3e874dfb3925f09c,58
3e8efd8a481f0d7d,70
3e8f197b81dc629a,50
3e8f38cfb4ac8596,22
3e910c3fcde90373,23
3e9636668917cc89,29
3e97c2e9756a9444,23
3ea04fedbac3b620,45
3ea61d4128b5e29d,29
3ea8d8ef033767f5,29
3eaa6ff068b827da,35
3eb4bdc27915c94a,44
3ebc9290bb148da1,43
3ec8103f5e034b6d,35
3ed2e8e42d729636,58
3ef32a95920ae6f,58
3efb7052c1da5f62,29
3f11dedf945eefda,23
3f14fbdd382390c8,45
3f17bbe0f6ecccec,65
3f21d21c3804f8bd,25
3f41120caf408422,45
3f445612bcf4cc75,25
3f49a8e6c7df3656,25
3f4ba19e77b46bc4,14
3f4f5af0a138d183,45
3f4f63a79356a222,33
3f4ff12eb7e4ba2b,29
3f56e6f4e9cd8b64,23
3f62370a16a7cba8,54
3f6308bccf4ee8c9,67
3f650a6ff80aa683,45
3f876db1d75f7b55,1
3fb8c545e230b1e0,70
3fc298accf200d01,45
3fca11bb369f076a,41
3fca5be9ba650078,25
3fcba5f5eac98d89,25
3fcdb5cf08e5472b,33
3fce62907e145238,29
3fd9f4890dd5ba05,45
3fdce25e5868c27a,29
3fe65abd025648dd,45
3ffcf3e63a4fa6f,23
40074c3f9e18c17d,35
40187c3ed3bfc239,26
401a75ddf40af23f,23
402cda6d0fc7fb81,25
403185d78ab36f77,18
4035642d6899e65b,25
403e826734d87412,70
40562ccee92cf75f,33
406566b460d74def,66
40660150bc623fef,23
407bacadaf7f2d1b,45
40812aab10d8e378,55
408432424a971f6a,45
408800b91c94bd00,25
408a95b4ba9f3536,65
408bf46b2ca4b344,25
408ddc2c7abff0b7,29
40a49710ea1f84a,26
40ae15a4e0201b5f,35
40bd6b07d3984673,45
40c9681eb7005b62,45
40d0f1620191a46f,29
40e9be64292def9f,45
40f0b50bd3405f41,26
40f38a326cb19495,26
40f7deb7607a8896,14
41074ad887abb5d2,70
410b79a6ca849cc1,70
4112f5f2dd2671e1,12
41213eb6d5ac1927,29
412fac1e8e7c1be2,29
41456dbe73c3015d,25
414d040cb281ca06,42
416dd93aeb3eb6b3,32
417e80d6e1bc0e08,70
417f2a9770fbabab,24
41820aa2928a1fb,33
418eb70a8b7b378a,25
41911409e1b7bd77,33
41923308b80bf901,29
4197cbe0a597d549,35
41991f841dc8f31,70
419ef1b668c459da,18
41a5abd60032f4e0,25
41a76f47b74b8c3a,60
41a9c8b0775efeb5,25
41b03f20b4b7b5f9,25
41b4ff6834631fc,41
41b7d99a4bd08bc1,58
41d1b34b97e1f8c7,32
41d3df685f6ba3f1,25
41e64bc86ed03a03,70
4206943da222368f,66
42316b49ccdb46a4,25
42372bb0172b1935,29
4248253d104b2cb5,1
424d68555f06e276,43
427105765eeedab0,41
42712cb75cbd9953,29
427588edc24a112a,43
428ebe61c95c4d58,50
428ec3ea8dc53070,70
4292b6c493e1e271,29
42951698ba77cd1,45
42a1d92745b0918b,14
42aeaf0545c21717,45
42b6901c8875b393,14
42d1d3a822de0861,58
42d5259529c2a4f6,14
42f2431197bc2dfe,58
42f256a23194e125,1
42f5a93070c23cc3,70
42fbc8bffa33e656,18
430c6dfa217a0dd4,44
4314c52226640a86,29
432576081d94874f,18
432a257cc8c9a816,45
43355339d3b32c78,18
4355a8fecc2fcec0,9
43659e31085ade20,27
4366de15376d1f2d,45
437269ea76464af9,23
437b57474220120e,29
437d9413add12481,50
438117b1d4a7bb49,23
438b5043bf4b517f,45
43939baa18427bc9,70
43a011a17cf547a4,25
43a0133d1bbe733b,45
43a3bc34ccf878aa,45
43a610492586955b,33
43ade6c8522055c4,55
43b0f14de6b6701,29
43b0f301dd41da02,25
43bccea2c9c9c54a,35
43c2bc0b632c3484,45
43c76992207c5a30,41
43d17efc2dfe8255,33
43e83d55d241b1c3,35
43eb723af3927480,45
43ececb9c6caf119,45
43fde806353c809,55
4410c3827bd2f986,26
4412aac3c5f336db,25
441ee7e09642fc7a,26
44203a863e1d026b,45
442dd17bafd37a3e,18
4442fae1f350a95c,58
4444852fd3030e11,14
44464a553278073d,70
444e1db486eeed35,42
4455b4dcff02b57d,67
445a7e1edd8b94e0,55
4465f745977bbf22,59
446e19605fca470b,70
447f2c282994b1d6,25
44819781fc946449,29
4482eae70f2d8287,45
4491c15a888f9f79,25
44993ed5360615e3,45
449fdb4d7f5c424d,40
44a1933615ab6269,25
44a6f7dcb90d18a9,70
44ad627543244191,70
44b2e83d3f19baa9,26
44bcca8b91584b66,70
44d72048b12e93c6,43
44d7562ee08fa601,45
44ec724e7d36dc0e,29
44fe237f0807e2a7,29
450b3162b6f39e29,26
450ca150341a707,25
450f809b89124fab,25
451764f8a58d5a8d,43
45327f093b55a8b9,70
453df2bbdd837fed,70
45458d71e8911ea3,70
454b0fdf34af9421,16
454d084fd78997ec,29
456c907758e95f14,60
4570bcccfc368f,59
45868109bd25a05e,33
458bf887f56ebf06,45
458ecf3ec74842d2,14
459350babd8c50cc,25
45989efa845ce922,14
459caec3871b602d,29
45c3a0cac482971,70
45ce2ada4dd7a32c,60
45d25b7faf15b678,35
45d5abb61e44b849,70
45eff944f3e026aa,70
45f367b077942ec9,55
45f8669d447658cd,66
460ce93c474bfc69,70
460e9c08ff4fff14,14
462ee40fa181c73f,25
463d18dff0ffa983,70
463f4b1f053a452d,25
464049c85f2db4c1,25
464fec30632f6409,25
4654d069d9834d4d,29
467a3f3539a780f7,25
468528a81ffd985d,41
46983634caf93864,35
469c7060d38fddc7,65
46abe038bc6e3d36,33
46b278e2df6a9275,9
46b9694c72cf3c9b,58
46be37d98c72fb36,14
46c8c2ec2415b050,70
46d74f11a4f47c34,70
46e0c304622893c3,23
46f0e2801465efb8,26
470351af536e1e3a,14
47037d011ea7ab61,70
4703b6ef77cc7a25,45
470fc0e8729ba742,25
472012b19ebd184d,0
47241f12447727fc,25
473c73ec12dacd76,55
47450ea6bb8b9ba0,24
475305caa15db582,40
475b92ac51379c60,33
476806e507c851d8,26
478394f4cf98acbc,58
47943753a8040f9e,38
47baf802a327501c,70
47c58c8e1da040f5,29
47c652ff44ecc10f,14
47d28cd22207dc6a,35
47d6e70ed9c0fa67,60
47ebba5acd5df77f,33
47ed4072c841b228,29
47f02e28113c19bb,23
4804af432f1bbc15,45
480a15e05f2e446,26
481b6978fbf1ce6a,58
482b53bfb6a296ad,58
4855852a5ed3f5ee,45
48593771cbcf0a5,70
486757fbef37bfdd,70
4869b19536658e6e,27
486df704a3e8396b,25
487be69a9f782f05,32
4895e6776fa54859,60
48965adf4d6c6eb6,33
489c5569f2c84bf7,10
489dc4245270bce7,29
489dcffe94940fd6,45
489e0d97d5cb3342,50
48a1cd37981a39ce,33
48b40c2241c9a445,40
48d4e13a4ef5ecc2,65
48e05e05862bb02a,15
48ec1eea93254b13,70
4913cb1cc5a8b44c,33
49178c204eab36f9,29
49211ed7f6347be,70
4932c889be9dd66b,61
494f1c2c96495de5,25
49515d584608ca9d,26
4953870d3826fe89,46
495c55f9c67f353f,26
49685aba9b4f4736,45
496fd7a0edc92a4e,33
49741382658b35c1,70
4975ed5618d7a47c,61
4992aac5371f31bb,25
49937bd684201230,26
49970a0742a49661,14
49af33e47083b707,70
49ed2b9e1c0cb926,23
49fc2a34e92d2ac5,14
4a0222f0f626857e,33
4a0757e5641d181c,18
4a0b32152d5e0a87,45
4a15b9230fbccdae,45
4a2470d749e6c182,45
4a273b8a87961bbc,45
4a2fca90ff55f17a,45
4a44db03dd34f99f,33
4a4b409172fb4d33,45
4a4c8a9643e48ed8,45
4a5f5a05a848c8b2,50
4a62c66ffb5304a6,45
4a696a0b3be9b2ed,32
4a6d966d6d469e50,25
4a6e8a9a3c37ab7f,48
4a8961877b1bf3b4,41
4a8ba939b464785b,14
4a8e0548a1f659f7,45
4a98ea2035f9758d,70
4a9b8b87d5a82e19,14
4aa33e7ae6c9cfa7,23
4adc96215ee8bdbb,23
4ae138483f8d3bf2,33
4aeabcbc4e28fe3e,66
4af638855d4e845e,45
4b12a6349bc8e285,33
4b13a18b2c1bfb4f,70
4b31aaa931e97934,23
4b3c72dd0fe03c12,29
4b4138227529cd63,45
4b5146ca740b8f00,58
4b8ea7df70b35422,35
4b9030baa0573bcf,45
4babbcd55c308a3b,49
4bbbe36952ab767a,23
4bc541e85eac9f2c,26
4bc60473527e004e,45
4bd5f348a8aaa728,14
4bdc8d12211f29af,25
4befa88979bcd3a4,25
4bf6d18dca2c1fd4,29
4bf8e0b4f8ccde72,25
4c15fb47a607f0d5,23
4c1a2abd03e9da62,23
4c1f1bc0c0ec8000,60
4c26f6317f02e8cb,1
4c538531a106a56d,58
4c561cabb30aa51a,17
4c5a9d8e7ddd3157,55
4c5fb0403d56e24a,41
4c73a87b851f6771,26
4c74215ee6582ff1,42
4c7d92ff04565c10,70
4ca147a4ae422e9d,25
4ca7ccbc3223b8f0,14
4cabaf75a2d652c2,70
4cbcf284ddff4d6c,14
4cbd06f20e8ad334,29
4cc1a15462b38230,25
4cd060e5d9dc10da,65
4cd43e6e10101ed4,43
4cdabe0e4b28b5f4,41
4ce31cd7a792b352,33
4ce9fdb0f7ed07a6,29
4cf7dd289b0d67f5,25
4d0b24f3861c3296,65
4d0e76320e34402,48
4d26a692bf0b874b,33
4d3030fee6eda0b,70
4d332cf495373629,23
4d351653a93c4178,29
4d3ea7153f0eb664,25
4d43c056acbf33fa,45
4d4c49a83e800a57,61
4d60317df4f23f27,70
4d78d40eff7339cd,25
4d88843e4f972d0b,58
4d8eb20869e8c8f9,43
4d975942b00328d8,1
4da434bc55ff25a0,33
4da50ac402e7ec03,45
4dacc441b0325910,18
4db24912e5270992,33
4dc3f517a32087d6,35
4dcb55207040f5f,18
4dcf51a6067ec265,14
4dd5cce47a51fcb,70
4ddb3b26db1f908,29
4e0af3b53179bee2,25
4e0e4dc0f4481658,25
4e1a8646c9209ea7,14
4e1f0464450e2f83,33
4e2002baa8e571e8,1
4e208cdf60a7217c,0
4e394f5a0363596c,41
4e3e5674f022f9bc,15
4e7576da87f8f171,54
4e7656f9fc33836f,45
4e80b5316f10fe77,15
4e8433f05c501cd4,45
4e8641eed688a599,70
4e947c7113976be4,25
4e960195d8cccae9,70
4e965841aa519caa,45
4e99a3e7c088a02c,45
4e9c25a5705dd61c,24
4e9c99545a3b24d0,45
4eaf2d59e1b37636,49
4ec4610d4bc5992c,70
4ed3285a6364ec2c,29
4ed61ef3884c7ca9,33
4ed64ec2b69b252d,29
4ed72949e6f57986,58
4edccef0f9375068,29
4ee4c87278d4b3eb,45
4eec8d9c6dc0fd28,29
4efa258ae24f97e7,9
4f1aa14382337e2,33
4f1b395919472f27,33
4f1d0bea47cb4df9,25
4f1fbe01dc01e1a6,70
4f1fd767ce86e5ce,70
4f29beb8340a931f,45
4f42b55572e24944,70
4f5eb5fdd2d866ec,18
4f616c9f07da2eaa,55
4f89b4530220d14b,14
4f8fcc1f11a14ee6,45
4f9698b1afafbcaa,33
4f9ea2fe8d18c34e,25
4fa3da1bd480d69b,69
4fa4901b6c7606d8,23
4faadcafa035267a,70
4fb7c2ac3de7f23b,2
4fcd0465dffa6370,33
4fd65b68769c6938,25
4ff04084bae17884,35
4ff6d79efd6b2d93,25
4ff76c8cb4fdebab,70
4ff90a1201831e9,29
50037315c7710a51,25
5009a98c3237ce8d,25
50216fb9120340de,29
502a1630df06bc38,33
502ceb3ee4da7d50,14
503731cc57a7dcdd,70
503e1c1c4be222de,27
5044869a6854e6a4,25
504837c1368d9529,23
5064b70afde0a9a7,24
50698049a919ada9,70
50807ef8ae0eac88,14
508e59aacc0473a5,25
509389c7d9477a31,23
5095d30afbcd0665,25
50ab708a3c4adc71,43
50aeca4dfe7337ab,14
50affc609dc95d29,29
50c0872acf705b5,33
50c70b82503bbde9,14
50d339cbb7bd954e,45
50f52eb6881800d3,58
50fd2ff9ad7632c9,14
50fe7a1246865b34,12
510cafe8ded9e785,38
510ce47f05a76eaf,32
5118f27d726b12ff,29
511bae4d7bfe9c31,25
512c9f15f8947977,61
512d376cec634a5,69
5130eff0f4dfbe6c,45
5136f44938e70516,58
5137649d6d341a08,29
513b4ecc09480c9d,29
51431e8f792e2127,29
514f9f3512a7eb47,29
515772329b4b4ee,45
5159b71f81b01d1b,35
516d56c7908e700e,25
518513a2c30fccad,25
51940fdf84082712,25
51d894516b51065c,29
51e79ad94ce8539,40
51eaa150da6c5e96,23
51ee2b6dabff5a21,64
51fc12a46e0e65a1,70
520d202ae057baec,14
52154e35858727e0,70
52186dd7b665aa28,42
522f15cac69810d,65
524a94a7cbfb5e8a,29
52529028081e64f6,45
525c990e465396fd,29
526a8cf803bd647,45
526dc47882665452,29
526f75af083a371e,35
527c1488292e170c,42
527f3385e296edf6,29
5284e7b07f42aa64,58
528908a1f85d7c7a,70
528d63a4dd5d7c84,70
52b24d160f378623,45
52bbffaad463114f,65
52ccbd0fc7dce256,18
52ce12bafd00d0a9,58
52ea1f18a5085054,45
52feaacdfd913fbd,41
53082adccc27f0a2,14
530e70dc6d9a6084,29
53220b43733e4e88,52
532a918da463784a,41
5330585d39ad6ad9,61
53355cbb371c5241,23
534da1cfe9a211e8,33
5360e4abf0940ac8,24
5368056665519218,14
5376bc6e998d3fc4,45
537b5c40c5089e35,33
53aea59d76cd0c11,42
53b92f5534a8845f,70
53c0d4d6e905c231,25
53dd6e9a7b8a51a6,14
53dfc2e3d92a7df6,55
53e0a9f2f0670e0,43
53f30e8b220b8916,25
54256faee7cf8750,14
542b133a5f94b5a1,29
54396dcb30ed1f5e,14
543acf3a5784689a,70
54422f5c2d90d239,29
545efcb412a48dc1,29
546314499453819e,70
5463716b94f966ac,23
546a96e9064469f7,70
54765f08507c0a5e,70
5487af8a603f7ed4,25
5489876146041ed3,33
5491e6694c91e7ad,45
54aac1a9d69fa053,54
54b12b8accc08f87,25
54d050482c887789,26
54e706b6f3bc0af8,18
54ef9a1f4bf537bb,23
54f55b4c547a7abf,58
54fe11c47a4f7cef,41
5504554aa32e861f,25
55184b93c66ad2b1,25
5519fe6509bfbd47,29
551d661fbd5ca1a,25
552bf351591376af,26
553177a889458bab,14
5532bb190c124ac6,29
553e558a5a7abcb3,14
55523ee2f7bc4512,26
55539ff244829e72,23
5559f24d568ad3ef,58
555e6ea2ee2fa41b,14
5560b8c2ff5e16dc,58
556ab89c964f2b2c,25
558427db8f2be00b,14
5596682aead5af96,23
55aa0d4ddd610665,29
55b36fe0c772d451,23
55d5dca71e88974b,25
55e56069caa4766,45
55f3b90f663f943d,35
55f97d36c031bee6,26
560239bb6519e6df,52
56072613dd6f42ec,41
560bbad4e398450e,41
560c1b0f07ca8d57,25
5623c36142d28347,29
5635431abb13c07a,29
5637b729493336ad,33
563c23ebbdfcf841,45
563fc8199c5228f7,70
5649b5b95ad92e87,25
566047444ee0a4c5,70
568af2b9b00b69d1,25
56a78bd4d9c595c2,43
56ba49fca6a1f5ea,29
56c6a5180c24bbf8,70
56d5da57cba3cfc6,25
572a6ad911a802cb,70
573ac6204f1a6a1a,22
573b028a9aaad1c9,27
573e6767f1015d3f,23
573ec7d5d468ec73,70
5741e63c83700f69,25
574a5dcc1467b472,58
574e7f93b4cd2a7f,40
576c2723b7b48fdd,29
5787afa1838ed10c,45
57c334507222824c,32
57c39b3e6568cc86,46
57c87d4fc016f806,58
57c9ede56cf4d828,26
57d55ee2f6c52f27,45
57efef99bda40189,32
57f9e4748973c859,70
58004b9d0a94de46,45
58112ea700fac8fd,29
5816f8a2ab61c210,58
581b2dfdd69f4587,70
5820606787f20c3e,25
5823788b0c0b21fd,70
582bba50130cd271,45
582d9596d9bfb988,41
5837ef91f8f05aa9,70
58393974ac81e7c8,23
5845137ca9f6c8a8,14
58587607c4a46b5d,32
5879635d3a2f7302,41
588012bc92edbdfc,58
5890f3758d3a46e0,50
5892c2139ef41858,14
58b787b952664b9c,26
58bcbe27e469207a,17
58bd1f01be470e51,45
58bfd87a81563d4e,23
58c60d9404dd5bf1,32
58ccd69a08af10ca,33
58db794e79956481,45
58f39a1a04a2fc45,0
590c0924f5efe21b,41
590f9d991a952287,25
59140025ae790424,25
5915d27ca656eac7,45
592fe3ea95efd6d3,45
59391e5e2514e8eb,33
594a62355fbde7a1,14
594afc8c45a7e14e,45
594d62b42c5e2040,18
595b9c8b6085dd00,29
595f36bad7da3410,9
59648d112d8cfcb0,33
59809e0c81a1e91f,45
5998b41cfe9ce7a8,25
599c9bcd42cabd3c,70
59c90b8edce82d35,23
59cb8f78918812ec,65
59d216e19254a8e0,59
59dbc5fdd50153fb,70
59dee1be2752585f,41
59e5dda6c9008511,29
5a03eaa42d975e5e,24
5a3c39344a47b24a,25
5a3cc8821d3489ed,14
5a46e33c68736544,65
5a5a88936da0ff2b,61
5a684bee9b0fd9b,45
5a6d181a3b9d6c40,35
5a78f23fdda85b39,25
5aa1b45afcb8edbd,14
5aac87f5bfd78ea5,38
5aaf35e5ca4ad7df,70
5ab1dcf4afa01c86,58
5ac64e4949c3ae2a,1
5acac9af06a4de3a,14
5ae4c42ccb53e019,41
5af1d8dd3306386,23
5af2807f1de22eb7,65
5afd92af73e63837,29
5b0edf51d4eb318d,25
5b17562907025822,70
5b1cca5627dff688,70
5b1f7b0c908d8e41,33
5b1f8d7d199777be,69
5b26c9ed21ea1fbc,23
5b2ba5930aecdff3,40
5b2d67e4bd67d66,33
5b339dcda4db82cf,14
5b4aac16505b67d1,70
5b4acb906f01b88b,45
5b5597c83c0bd6f7,33
5b5f9944e96f9327,23
5b75ffe22c9cf850,56
5b76e87a03a6a667,49
5b772d8887bac933,70
5b86b17adbe1f231,29
5b902b8b67f96718,1
5b92fc5186c64da7,16
5b96c4358af589c5,33
5b99e1f55d2b95ac,0
5ba6ef27f890567a,29
5bbb6de1d40a0d3b,45
5bc17564116640b,55
5bc709d4f8abfa6f,70
5bcf9792e9ad919e,25
5bd0e885eca33b23,29
5bd68c5ec0138e66,29
5be7b3d2d146787e,70
5be919b2d16ab9c0,41
5bf5538eb5c968b7,55
5bf89eacac97c35e,70
5c10709b52e737f2,25
5c2c6bb5abf2f4ff,25
5c3044887e71d654,29
5c3139c82a18d817,55
5c338a39ee53fcca,24
5c4030a189462748,23
5c40527945e77693,23
5c491ef20c1d8d2d,58
5c5397135bacb1f9,1
5c56abe36eb5d889,29
5c56fdf24bc5a2da,25
5c6103d162bf88ee,41
5c6c63609bbe9fa2,65
5c7b60250ecd21ed,45
5c8cdca5c20e8909,58
5c8d22163fadc3f1,58
5c96faeaf90911aa,45
5ca5684784d5fdae,25
5ca56c9226def85,14
5cb10c58e8a20d45,45
5cb313a4ab2d6937,70
5cca3789dfb8e8,70
5cf07a9c3e6499d5,25
5cf49719353c5409,62
5cfc8985ea7a68ba,33
5cfe12b63c08cb02,23
5d05eaf7f511c105,40
5d12c03dcc83f93f,70
5d1640ac45104fe2,70
5d2096f590d2987c,70
5d31599bdcfba0d7,14
5d3bd0826dc55024,70
5d4957add8cbb269,29
5d4a32f376c2f4e4,35
5d56620a710e0c70,24
5d638b4569ab8770,29
5d64667942ce75cc,45
5d73b6986824bd0a,58
5d74e02b61ea6808,14
5d8292f6431e613d,70
5d91add6cb473613,1
5d936aeb7100def,23
5d9c2cbf2fb8715c,45
5dba431cbee28fc5,25
5dc609dadc63e838,70
5dd4f011480ad1da,70
5dda830a4a3e900e,25
5de2cffdefd7dca1,33
5df353c2fa2817d2,55
5e06b6547b99f964,1
5e0a43390a885aa4,45
5e0a4b42bb579042,23
5e0e72229b46df4e,44
5e0f8af8e7095c87,33
5e132f136c77acb,70
5e24fb39c30bd37b,25
5e38ba63a066a26a,50
5e3d993c7bfcd90d,65
5e41ce049bfdadb4,70
5e44f2201df682af,58
5e590df26c357536,70
5e5914057414ac16,45
5e690decf17bc46,24
5e697298f90db12b,23
5e7ce0188ee4c82f,18
5e8b258d117dcdd7,25
5eb8a1288064866b,38
5edccb0cdb00e49e,25
5ee3d34e75d5fcf4,29
5ee7bf60c619eb7,41
5ef008d190ac90d6,70
5f02da731334fd63,35
5f1be1763bb621d3,29
5f28a836bda961d1,45
5f28d31a31f1125e,70
5f3b2da349acc45,58
5f3b37e50698b024,70
5f5647ba4115065,60
5f60b8e79eb06b26,70
5f68295f67419056,29
5f6b9f32160f47c9,14
5f6bf559525703f0,14
5f791ff050a14807,58
5f7ff389f1a8b48a,26
5f98da1765eb6e0e,33
5fb4b4bee6a5a549,70
5fb8627e85f4e696,29
5fb9a934de93d8f4,70
5fbaff1ea6ed4e9e,15
5fbb10c8275f198,23
5fbc6f9f4b8f3265,45
5fc340be87763f26,35
5ff17bd428ac5e73,58
6000d6c1a51bbb4,33
600607517bd23e7f,43
601d8a872727dd80,48
60200f69999d0a1a,29
603bef328c25ea1d,23
60417df2921c19cc,55
6046f7039628698a,23
6048d261f7e8d803,25
605bfed149161032,70
605cbcbc25ba7922,16
60681454d421049,45
60ad6b5121342fdf,25
60ae56288bc56d27,26
60dda1bed971f45,16
60ddffb52e435542,70
60ded92803f5966f,58
60eda7a8634c486b,23
6114e337b76dd01d,58
6149b80756ca53d2,15
6158431b7cc4da93,45
615f602c3aed1023,70
616e0f659d05f0dd,45
6174e084d8ece76d,35
617739bc48f477ee,41
61986d1496f2f9cf,29
61a27ffcb82c4761,24
61a9fc130f058f20,26
61aa48e5df6944b4,25
61ac6d26ced5674e,55
61aebf8d11badd59,23
61bde0e09e449959,70
61c9791faf8234dd,50
61caeceab5de7bcc,25
61d4f0446aa89764,33
61e205664ef3dc74,52
61e73b66fb9e570e,58
6205f67bb00b3eec,70
620980bb07682d8e,45
62113e15f4dea7b8,55
62258da647b9b922,23
622a5c01da41d227,58
6233ef49720548ad,25
624119b0b8c42c51,14
624194812c70bb1a,61
6249758149c15769,29
6249ae1e246799d9,25
624fcf8a2b787b95,26
625308212f16cd6e,25
625d517e9a6df6b0,60
626e70e69ff8327a,70
6275f4f0a11083fe,33
6278a2defc1bf44,18
627d376efe728c1,14
62874cc8c481ddb0,28
628ac4867bd05cf7,65
62b4e523941e53ef,26
62b7dc9bc61ccdd8,14
62dba73ac93f4ead,70
62dc35181e51878,14
62e04d5d763d3b05,29
62e27546e351b416,2
62ecc774d011c7b1,23
63041034f8249fbc,15
63059bd8b839b7b,70
6305b8747fe3362,70
630603ce87e174c8,23
631827c7afa40e9c,25
63199e66921cc639,70
6326a8fc316de247,25
633d65d0e1e5f492,70
6344737375e972bd,25
6344a441cf8ea35f,18
6345f2ed60fb2259,14
6357c20b72f24de8,41
63597f1c2841a129,33
635abd67c84556ff,45
639eb54a039a2f0b,45
63b0beb2cb63667f,14
63cf8ea07f63d99,70
63d50304bb435b44,67
63da4e5d53168d38,29
63dbbf0ec2f06c59,25
63de6ac83ad37ad9,22
63e93a450c1f0262,45
63ee1d781060377e,25
63fa068f1776dac2,29
63fcf258c475050c,25
64055ddfff143033,25
6405e16c5b2900ea,29
6414d62f533977a7,25
641e1b848a3ba943,33
643074e1f719370b,35
6431b0d5a0ba1239,43
64328ca5d396b2b5,41
6444237b614de7df,14
644d40e02ade52be,14
64787eee687282bb,69
6478d33e9822f4db,26
64792be688f3b29c,22
64793076eeeb32b5,25
647e21a48391066,45
648a5bb4b004c5ff,14
648ac6ecb3277fc6,35
648d8813ce17112e,25
649715d041c70d51,41
64976c885e11f5e0,2
649871f66b06de91,14
6499a7793bdd8791,44
64a3877cc7a6c859,42
64a4bc7eab8966e2,59
64ab0a88b1800a80,28
64af8440405f7ee6,58
64b53a850a098028,18
64be236e98b0f491,38
64c0b26942ac045b,70
64e4344c9ed2a510,23
64e5bfa8e9a90a67,15
64e878bb17e1ebcc,29
64f6d0ab8b8216ed,25
64fc87670344c1ad,25
6526efb33afd3ae,33
652c8313e2189fc9,62
652d1526bbd481a6,70
65350830dcdfc33d,33
65379f8ea3d45a6d,70
653adc13a8ae96b9,70
655b22a22e5345d,45
6565ccb846235e4c,42
65701da5362f8db9,23
6573b9d8c81d6c2b,29
657f8c2bc77e4558,45
65813ab6b5aae30c,32
658538f8d53a942a,23
658b80ae6f7a0647,25
65926da21d9005c,29
659744360c7441a0,14
65a6dbdd7d7ffc51,33
65a894196a53c379,25
65afa51aa5c28e8d,25
65b0a7abddb29861,23
65c24b32fe09dec5,45
65e221cb5ebc1be,18
65e4ac693e76c73d,25
65e9e58816331715,70
65f67b8aa89f3b22,45
65fe2cee81397418,46
6600e5e3352f6127,65
660f6849e756e73c,70
6630443a50d367c7,25
6655b349206dcd70,45
6677cf2cb37aea94,25
6699854ee0ad5046,70
669b23e970f61085,14
66a0a5e08381744a,43
66a0b52b3ec2c239,26
66a944fcb1a61dc0,35
66abef72dfc55416,70
66b338a1bb0aa5df,24
66b603dfcfcbfb99,45
66bec0a70fd755f3,14
66c63f07fff9f5ab,29
66cd10accf9e2a63,70
66de46ff7d953dd5,29
66e400e84ec7e0c1,29
66e67d31854bcacb,25
66e9aa2df7321d2,35
66ea15fb431dba37,25
66ec2b26a8bb5cc5,70
66fecef24beaf172,70
670004a7f9d86b8e,41
6702d0d45cf75c71,25
6708d5390e84983e,70
670dcf52464c0a3d,70
67165ab4fe7cba4e,43
671ae4617bfdcfa5,69
672a89a40384715d,45
673675a9b9064d6a,70
67394a225c60169d,25
673f170718ad650a,14
67455e8dc7366cfb,58
67487005660694ff,70
67496d930a4068d0,35
6749f48f5abc20f7,70
674f2c8dd63e3a81,45
6760562fe03bf4a2,33
6765d7bb489910e,58
6773deb86e7e80a8,70
677ba634580653da,42
67ab21232e84ec95,65
67b91b514d58050,45
67d21d99e6b37a92,29
67e335e492e4577,70
67f0bd0b95a98caf,14
68150d0e5a5f3258,23
6816b896dd87fe07,45
681f38e12e13aeda,48
682a69f2622f2dd0,65
6831ed22952d0729,33
683e581ed73e9c1f,25
683ea78fcff0a547,45
684af4b32315754e,14
6864cf1487019bf,70
68765e52e19c0f22,40
68820581e6bb978b,45
6884e1c3f32f7d36,29
6887d2ccdffa9e8a,45
6887d668c9b11863,25
689bfc59bab10949,70
68a4632094553ea8,12
68aaad5c57c45af8,29
68c0bc6bb10b1ffa,45
68c73edf9d048c82,25
68c9bbbe823c1e54,33
68d605e971c14367,55
68f52a718ab4124d,23
68f80216dcf0dad7,14
6902094e7e9ee407,69
6907fc263d19ddca,25
691051e96e14b3ea,25
69113eef39fa7689,70
6917a6ba28c74d15,70
691dc014ac3db471,58
692bc7492904b9dc,35
6945bfd833ab4410,55
6951a5a95fc13b2f,45
696a8fc682de6d7,70
696aa0180b985640,23
696bb7174f5a27fb,45
697773604df88f47,48
69a227ca310b8337,33
69ac792705c707c7,70
69aeb3b850a039f7,25
69b056281eacca8f,25
69b1d772e1f1fefe,18
69bc9a0cd5bd9bc1,23
69d6ad88096614d2,40
69e2637689937a74,25
69f17f6ca033095b,70
6a0aeff91054c7b1,14
6a0f60aeb2a0c40b,58
6a10f04bbe6026f4,70
6a149822754ea08b,25
6a165b66d4de91b8,45
6a1d50581148d5b7,32
6a331f625ead86b3,32
6a46047c888d7f54,25
